time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
3.032008000000000186e-08 3.923830720000000272e-02 5.670997880000000143e-07 -2.840114430000000068e-07 5.702898140000000060e-01 2.662088080000000166e-07 -6.910986680000000371e-06 1.377764370000000100e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.132007999999999758e-08 3.927964219999999923e-02 -1.599091849999999889e-07 2.843174889999999912e-07 5.712278530000000076e-01 -2.662733870000000189e-07 6.909171439999999586e-06 -3.294715290000000177e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.232007999999999992e-08 3.932074779999999992e-02 5.658334990000000186e-07 -2.839489360000000031e-07 5.721524900000000136e-01 2.660918409999999771e-07 -6.910485919999999906e-06 1.379204310000000032e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.332008000000000226e-08 3.936166940000000031e-02 -1.606472769999999948e-07 2.841621319999999763e-07 5.730398330000000540e-01 -2.661005279999999901e-07 6.909308269999999787e-06 -3.294601579999999988e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.432007999999999798e-08 3.940244329999999934e-02 5.654291189999999820e-07 -2.838651660000000011e-07 5.739160460000000130e-01 2.659620909999999955e-07 -6.909933879999999770e-06 1.379504940000000011e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.532008000000000031e-08 3.944311880000000298e-02 -1.606260690000000106e-07 2.840266970000000187e-07 5.747548740000000267e-01 -2.659397129999999757e-07 6.909441520000000130e-06 -3.295469150000000154e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.632008000000000265e-08 3.948372969999999760e-02 5.656566299999999490e-07 -2.837642220000000103e-07 5.755808700000000222e-01 2.658220599999999890e-07 -6.909428350000000001e-06 1.379009899999999966e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.732007999999999837e-08 3.952431850000000246e-02 -1.601117090000000012e-07 2.839056429999999768e-07 5.763668240000000553e-01 -2.657875759999999946e-07 6.909498249999999877e-06 -3.296938210000000052e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.832008000000000071e-08 3.956490859999999693e-02 5.662379399999999588e-07 -2.836523310000000140e-07 5.771368980000000093e-01 2.656755189999999785e-07 -6.909018369999999768e-06 1.378104359999999919e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.932008000000000304e-08 3.960553039999999830e-02 -1.593747119999999969e-07 2.837925979999999766e-07 5.778639429999999910e-01 -2.656402670000000041e-07 6.909450719999999621e-06 -3.298642210000000078e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.032007999999999876e-08 3.964619450000000239e-02 5.669248730000000448e-07 -2.835355630000000082e-07 5.785725339999999717e-01 2.655261249999999950e-07 -6.908713019999999820e-06 1.377118219999999935e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.132008000000000110e-08 3.968691850000000132e-02 -1.586305699999999882e-07 2.836820860000000063e-07 5.792361729999999653e-01 -2.654944930000000231e-07 6.909304860000000334e-06 -3.300299999999999979e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.232007999999999682e-08 3.972770149999999695e-02 5.675408289999999484e-07 -2.834185729999999912e-07 5.798802269999999703e-01 2.653766720000000092e-07 -6.908494730000000162e-06 1.376277039999999996e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.332007999999999916e-08 3.976855070000000214e-02 -1.580144460000000045e-07 2.835703690000000059e-07 5.804790490000000247e-01 -2.653480159999999801e-07 6.909086129999999927e-06 -3.301743639999999993e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.432008000000000149e-08 3.980945679999999681e-02 5.679915700000000232e-07 -2.833041350000000201e-07 5.810588380000000219e-01 2.652288169999999968e-07 -6.908333389999999778e-06 1.375692880000000024e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.532007999999999721e-08 3.985042049999999725e-02 -1.575826449999999983e-07 2.834555920000000227e-07 5.815947070000000441e-01 -2.651997309999999960e-07 6.908826280000000282e-06 -3.302911880000000070e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.632007999999999955e-08 3.989142779999999694e-02 5.682540209999999976e-07 -2.831932500000000202e-07 5.821135079999999462e-01 2.650831499999999804e-07 -6.908198010000000391e-06 1.375383169999999930e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.732008000000000189e-08 3.993247679999999827e-02 -1.573308560000000015e-07 2.833374670000000178e-07 5.825908709999999546e-01 -2.650494790000000235e-07 6.908553729999999885e-06 -3.303822599999999849e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.832007999999999761e-08 3.997355229999999954e-02 5.683536039999999747e-07 -2.830856190000000187e-07 5.830540220000000051e-01 2.649394790000000047e-07 -6.908064070000000298e-06 1.375303549999999947e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.932007999999999994e-08 4.001465249999999751e-02 -1.572188490000000079e-07 2.832167170000000198e-07 5.834788319999999473e-01 -2.648977020000000248e-07 6.908288430000000163e-06 -3.304537930000000031e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.032008000000000228e-08 4.005576329999999824e-02 5.683395589999999544e-07 -2.829802269999999865e-07 5.838926349999999932e-01 2.647971880000000057e-07 -6.907916470000000204e-06 1.375381889999999945e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.132007999999999800e-08 4.009688489999999744e-02 -1.571934840000000055e-07 2.830945030000000052e-07 5.842713050000000186e-01 -2.647451040000000126e-07 6.908040810000000202e-06 -3.305133120000000204e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.232008000000000034e-08 4.013800540000000278e-02 5.682647420000000303e-07 -2.828758669999999920e-07 5.846420839999999508e-01 2.646555469999999823e-07 -6.907749139999999903e-06 1.375545159999999919e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.332008000000000268e-08 4.017912740000000038e-02 -1.572054280000000013e-07 2.829719720000000053e-07 5.849806920000000243e-01 -2.645923750000000016e-07 6.907813270000000236e-06 -3.305674879999999895e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.432007999999999839e-08 4.022024149999999659e-02 5.681727180000000507e-07 -2.827714980000000178e-07 5.853141680000000235e-01 2.645139299999999930e-07 -6.907562720000000022e-06 1.375735620000000056e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.532008000000000073e-08 4.026135270000000266e-02 -1.572182759999999940e-07 2.828500010000000251e-07 5.856180039999999698e-01 -2.644400409999999941e-07 6.907602899999999661e-06 -3.306210389999999996e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.632008000000000307e-08 4.030245350000000171e-02 5.680921210000000178e-07 -2.826664170000000020e-07 5.859189940000000263e-01 2.643719169999999966e-07 -6.907361710000000366e-06 1.375917029999999975e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.732007999999999879e-08 4.034355070000000126e-02 -1.572111560000000008e-07 2.827291040000000233e-07 5.861923980000000034e-01 -2.642884099999999956e-07 6.907404280000000417e-06 -3.306765169999999906e-06 0.000000000000000000e+00 0.000000000000000000e+00
