time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
5.786441360000000068e-08 7.247197349999999830e-03 -2.775341409999999843e-08 7.499193040000000505e-08 5.947407160000000026e-01 -6.885399010000000082e-08 -4.226243740000000144e-06 1.066601409999999909e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.886441360000000302e-08 7.290794970000000208e-03 4.625369930000000089e-07 -7.485892980000000294e-08 5.947465800000000247e-01 6.889661390000000576e-08 4.225874899999999644e-06 -5.905728720000000052e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.986441359999999874e-08 7.334326960000000020e-03 -2.836205729999999953e-08 7.495465990000000095e-08 5.947489360000000058e-01 -6.881096710000000098e-08 -4.226186350000000120e-06 1.067031610000000010e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.086441359999999446e-08 7.377798619999999773e-03 4.619744080000000024e-07 -7.484304190000000234e-08 5.947570340000000177e-01 6.886679289999999902e-08 4.225807280000000416e-06 -5.904965630000000263e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.186441360000000341e-08 7.421205499999999899e-03 -2.881703170000000107e-08 7.492109250000000434e-08 5.947627269999999911e-01 -6.877021950000000186e-08 -4.226073310000000032e-06 1.067221139999999950e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.286441359999999913e-08 7.464558869999999603e-03 4.615874129999999787e-07 -7.482336199999999732e-08 5.947747020000000440e-01 6.883468509999999785e-08 4.225783160000000165e-06 -5.904463410000000008e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.386441359999999485e-08 7.507858840000000179e-03 -2.908774680000000082e-08 7.489131879999999449e-08 5.947843080000000393e-01 -6.873176340000000363e-08 -4.225929220000000178e-06 1.067148070000000010e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.486441360000000381e-08 7.551119789999999679e-03 4.613819570000000244e-07 -7.480020849999999676e-08 5.947998749999999779e-01 6.880051369999999400e-08 4.225778299999999900e-06 -5.904209529999999784e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.586441359999999953e-08 7.594343659999999892e-03 -2.918867170000000042e-08 7.486470420000000401e-08 5.948124529999999632e-01 -6.869519280000000260e-08 -4.225776680000000376e-06 1.066852130000000104e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.686441359999999525e-08 7.637545459999999821e-03 4.613276810000000208e-07 -7.477443609999999351e-08 5.948302159999999672e-01 6.876480989999999797e-08 4.225772649999999945e-06 -5.904144419999999709e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.786441360000000420e-08 7.680726770000000092e-03 -2.916150349999999890e-08 7.484025929999999875e-08 5.948441049999999564e-01 -6.865990199999999595e-08 -4.225632570000000026e-06 1.066405689999999961e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.886441359999999992e-08 7.723901420000000087e-03 4.613758650000000015e-07 -7.474708960000000298e-08 5.948622980000000116e-01 6.872820629999999635e-08 4.225752900000000088e-06 -5.904189290000000056e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.986441359999999564e-08 7.767069229999999658e-03 -2.905807559999999882e-08 7.481694779999999414e-08 5.948757620000000301e-01 -6.862526880000000039e-08 -4.225506580000000184e-06 1.065888429999999993e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.086441360000000459e-08 7.810241879999999838e-03 4.614749210000000258e-07 -7.471914210000000286e-08 5.948927880000000057e-01 6.869128329999999548e-08 4.225712820000000388e-06 -5.904268160000000071e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.186441360000000031e-08 7.853416820000000409e-03 -2.892698500000000007e-08 7.479389740000000494e-08 5.949044489999999463e-01 -6.859077630000000171e-08 -4.225401719999999699e-06 1.065369070000000031e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.286441359999999603e-08 7.896603329999999851e-03 4.615813279999999812e-07 -7.469133630000000324e-08 5.949191999999999814e-01 6.865447740000000382e-08 4.225652189999999623e-06 -5.904322080000000001e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.386441360000000499e-08 7.939796549999999370e-03 -2.880524560000000105e-08 7.477050860000000050e-08 5.949282420000000515e-01 -6.855607539999999616e-08 -4.225315910000000344e-06 1.064895300000000063e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.486441360000000071e-08 7.983003659999999765e-03 4.616654010000000237e-07 -7.466412200000000522e-08 5.949402000000000301e-01 6.861804790000000641e-08 4.225574880000000184e-06 -5.904315210000000279e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.586441359999999643e-08 8.026217990000000801e-03 -2.871494149999999893e-08 7.474647660000000279e-08 5.949463900000000471e-01 -6.852099349999999819e-08 -4.225244029999999638e-06 1.064491220000000056e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.686441360000000538e-08 8.069445209999999771e-03 4.617124620000000071e-07 -7.463766900000000008e-08 5.949555739999999870e-01 6.858208680000000611e-08 4.225486740000000212e-06 -5.904234489999999694e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.786441360000000110e-08 8.112677520000000086e-03 -2.866391809999999981e-08 7.472174930000000016e-08 5.949591450000000226e-01 -6.848550799999999730e-08 -4.225179969999999772e-06 1.064160160000000019e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.886441359999999682e-08 8.155919790000000502e-03 4.617206549999999751e-07 -7.461192980000000080e-08 5.949659600000000159e-01 6.854655849999999820e-08 4.225393759999999623e-06 -5.904084730000000236e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.986441360000000577e-08 8.199163739999999409e-03 -2.864906770000000071e-08 7.469645100000000411e-08 5.949674430000000402e-01 -6.844969890000000575e-08 -4.225118150000000407e-06 1.063890859999999976e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.086441360000000149e-08 8.242414079999999671e-03 4.616969429999999867e-07 -7.458672419999999955e-08 5.949724960000000173e-01 6.851135109999999497e-08 4.225300869999999996e-06 -5.903881879999999835e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.186441359999999721e-08 8.285662600000000266e-03 -2.866069889999999933e-08 7.467079619999999864e-08 5.949725340000000529e-01 -6.841369719999999582e-08 -4.225054469999999801e-06 1.063664459999999910e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.286441360000000617e-08 8.328914269999999551e-03 4.616526809999999923e-07 -7.456182159999999895e-08 5.949764680000000361e-01 6.847632529999999669e-08 4.225211280000000058e-06 -5.903646160000000265e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.386441360000000189e-08 8.372161300000000028e-03 -2.868675539999999884e-08 7.464501420000000556e-08 5.949756720000000110e-01 -6.837764010000000463e-08 -4.224986599999999878e-06 1.063460720000000092e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.486441359999999761e-08 8.415409139999999871e-03 4.615998059999999886e-07 -7.453700590000000122e-08 5.949790430000000407e-01 6.844135280000000382e-08 4.225126439999999774e-06 -5.903396729999999879e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.586441360000000656e-08 8.458650550000000254e-03 -2.871607999999999954e-08 7.461929669999999500e-08 5.949778970000000333e-01 -6.834164070000000040e-08 -4.224913890000000186e-06 1.063262429999999927e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.686441360000000228e-08 8.501891549999999673e-03 4.615482029999999933e-07 -7.451211560000000288e-08 5.949811069999999535e-01 6.840633910000000443e-08 4.225046340000000168e-06 -5.903148280000000083e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.786441359999999800e-08 8.545125420000000693e-03 -2.874039149999999867e-08 7.459377020000000230e-08 5.949799270000000195e-01 -6.830577199999999647e-08 -4.224836890000000390e-06 1.063057750000000088e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.886441359999999372e-08 8.588358659999999895e-03 4.615043749999999850e-07 -7.448705909999999457e-08 5.949832080000000412e-01 6.837123210000000012e-08 4.224970009999999626e-06 -5.902909690000000055e-06 0.000000000000000000e+00 0.000000000000000000e+00
