time vout i_vip i_vin v_bias_p v_bias_n
1.732800000000000137e-08 1.067299620000000004e+00 9.409827719999999756e-12 5.916440970000000299e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.742799999999999896e-08 1.067299620000000004e+00 9.409848789999999964e-12 5.916445989999999521e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.752799999999999986e-08 1.067299620000000004e+00 9.409759890000000344e-12 5.916437410000000182e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.762800000000000075e-08 1.067299620000000004e+00 9.409717769999999294e-12 5.916440430000000270e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.772800000000000165e-08 1.067299620000000004e+00 9.409815900000000042e-12 5.916451700000000071e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.782799999999999923e-08 1.067299620000000004e+00 9.409752979999999909e-12 5.916433349999999777e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.792800000000000013e-08 1.067299620000000004e+00 9.409770080000000087e-12 5.916443789999999665e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.802800000000000102e-08 1.067299620000000004e+00 9.409847750000000656e-12 5.916441200000000068e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.812799999999999861e-08 1.067299620000000004e+00 9.409799850000000470e-12 5.916445930000000415e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.822799999999999951e-08 1.067299620000000004e+00 9.409753990000000169e-12 5.916438550000000356e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.832800000000000040e-08 1.067299620000000004e+00 9.409750149999999245e-12 5.916448260000000185e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.842800000000000130e-08 1.067299620000000004e+00 9.409784070000000408e-12 5.916438040000000384e-13 7.253139659999999767e-01 7.191784310000000069e-01
