time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
8.240194710000000030e-08 1.639463010000000165e-02 1.656574489999999999e-07 7.201538439999999679e-08 4.981861949999999983e-01 -7.099766580000000088e-08 5.613538949999999750e-06 -6.615147710000000050e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.340194709999999602e-08 1.644038680000000155e-02 2.966911170000000204e-07 -6.565509639999999891e-08 4.982058249999999910e-01 7.106731939999999630e-08 -5.613032319999999803e-06 -5.420563979999999813e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.440194710000000497e-08 1.648616829999999950e-02 1.658556820000000108e-07 7.201018079999999901e-08 4.982182900000000081e-01 -7.096341730000000057e-08 5.613385059999999922e-06 -6.615618230000000087e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.540194710000000069e-08 1.653196649999999837e-02 2.968533509999999941e-07 -6.561995789999999945e-08 4.982357029999999742e-01 7.103401969999999404e-08 -5.612908019999999950e-06 -5.422691250000000002e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.640194709999999641e-08 1.657778650000000034e-02 1.660289830000000018e-07 7.200478539999999634e-08 4.982461329999999800e-01 -7.092921190000000573e-08 5.613233269999999664e-06 -6.616041029999999815e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.740194710000000537e-08 1.662362029999999921e-02 2.969924380000000173e-07 -6.558488929999999414e-08 4.982616200000000162e-01 7.100063490000000601e-08 -5.612781899999999849e-06 -5.424386530000000160e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.840194710000000108e-08 1.666947319999999982e-02 1.661806370000000043e-07 7.199921190000000141e-08 4.982702849999999795e-01 -7.089504150000000550e-08 5.613083299999999656e-06 -6.616422349999999846e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.940194709999999680e-08 1.671533739999999865e-02 2.971114439999999887e-07 -6.554987929999999759e-08 4.982840989999999803e-01 7.096717370000000025e-08 -5.612654220000000017e-06 -5.425707640000000390e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.040194710000000576e-08 1.676121859999999894e-02 1.663135049999999939e-07 7.199347260000000327e-08 4.982912340000000273e-01 -7.086089900000000590e-08 5.612934930000000369e-06 -6.616767569999999791e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.140194710000000148e-08 1.680710880000000143e-02 2.972130360000000008e-07 -6.551491840000000180e-08 4.983035929999999891e-01 7.093364360000000395e-08 -5.612525180000000335e-06 -5.426704879999999982e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.240194709999999720e-08 1.685301399999999949e-02 1.664300770000000034e-07 7.198757809999999535e-08 4.983094029999999841e-01 -7.082677849999999345e-08 5.612787960000000232e-06 -6.617081409999999831e-06 0.000000000000000000e+00 0.000000000000000000e+00
