time vout i_vip i_vin v_bias_p v_bias_n
1.192799999999999934e-08 1.316327550000000013e+00 8.883027439999999537e-11 3.154928900000000019e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.202800000000000024e-08 1.316327550000000013e+00 8.883061719999999939e-11 3.154955049999999928e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.212799999999999948e-08 1.316327550000000013e+00 8.883029950000000017e-11 3.154928859999999996e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.222800000000000037e-08 1.316327550000000013e+00 8.883062579999999789e-11 3.154954940000000187e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.232799999999999961e-08 1.316327550000000013e+00 8.883031400000000531e-11 3.154928949999999725e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.242800000000000051e-08 1.316327550000000013e+00 8.883057989999999401e-11 3.154954920000000176e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.252799999999999975e-08 1.316327550000000013e+00 8.883025879999999929e-11 3.154929000000000076e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.262800000000000065e-08 1.316327550000000013e+00 8.883059609999999690e-11 3.154954840000000130e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.272799999999999989e-08 1.316327550000000013e+00 8.883031749999999764e-11 3.154929049999999782e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.282800000000000078e-08 1.316327550000000013e+00 8.883062160000000193e-11 3.154954840000000130e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.292800000000000002e-08 1.316327550000000013e+00 8.883030729999999821e-11 3.154929040000000100e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.302799999999999927e-08 1.316327550000000013e+00 8.883062070000000464e-11 3.154954809999999789e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.312800000000000016e-08 1.316327550000000013e+00 8.883026219999999479e-11 3.154929080000000123e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.322799999999999940e-08 1.316327550000000013e+00 8.883062610000000130e-11 3.154954840000000130e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.332800000000000030e-08 1.316327550000000013e+00 8.883030209999999521e-11 3.154929069999999794e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.342799999999999954e-08 1.316327550000000013e+00 8.883058700000000134e-11 3.154954649999999697e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.352800000000000043e-08 1.316327550000000013e+00 8.883030110000000109e-11 3.154929289999999921e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.362799999999999968e-08 1.316327550000000013e+00 8.883061700000000574e-11 3.154954640000000014e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.372800000000000057e-08 1.316327550000000013e+00 8.883030950000000594e-11 3.154929200000000192e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.382799999999999981e-08 1.316327550000000013e+00 8.883061010000000498e-11 3.154954640000000014e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.392800000000000071e-08 1.316327550000000013e+00 8.883029660000000173e-11 3.154929280000000238e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.402799999999999995e-08 1.316327550000000013e+00 8.883060980000000158e-11 3.154954610000000320e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.412799999999999919e-08 1.316327550000000013e+00 8.883030720000000138e-11 3.154929269999999909e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.422800000000000008e-08 1.316327550000000013e+00 8.883056269999999701e-11 3.154954519999999945e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.432799999999999933e-08 1.316327550000000013e+00 8.883031860000000150e-11 3.154929420000000319e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.442800000000000022e-08 1.316327550000000013e+00 8.883062680000000493e-11 3.154954430000000216e-11 6.385614920000000083e-01 7.028079109999999519e-01
