time vout i_vip i_vin v_bias_p v_bias_n
1.252799999999999975e-08 2.095758019999999916e-02 2.022120550000000025e-11 2.356880020000000123e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.262800000000000065e-08 2.095758019999999916e-02 2.022106799999999843e-11 2.356899560000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.272799999999999989e-08 2.095758019999999916e-02 2.022117370000000128e-11 2.356880179999999892e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.282800000000000078e-08 2.095758019999999916e-02 2.022108430000000138e-11 2.356899430000000018e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.292800000000000002e-08 2.095758019999999916e-02 2.022114679999999868e-11 2.356880259999999938e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.302799999999999927e-08 2.095758019999999916e-02 2.022109960000000051e-11 2.356899349999999972e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.312800000000000016e-08 2.095758019999999916e-02 2.022119239999999916e-11 2.356880349999999990e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.322799999999999940e-08 2.095758019999999916e-02 2.022112499999999902e-11 2.356899229999999903e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.332800000000000030e-08 2.095758019999999916e-02 2.022116499999999949e-11 2.356880520000000088e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.342799999999999954e-08 2.095758019999999916e-02 2.022108599999999913e-11 2.356899080000000139e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.352800000000000043e-08 2.095758019999999916e-02 2.022118290000000013e-11 2.356880640000000158e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.362799999999999968e-08 2.095758019999999916e-02 2.022109890000000011e-11 2.356898970000000076e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.372800000000000057e-08 2.095758019999999916e-02 2.022117420000000157e-11 2.356880779999999915e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.382799999999999981e-08 2.095758019999999916e-02 2.022108370000000103e-11 2.356898840000000001e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.392800000000000071e-08 2.095758019999999916e-02 2.022116230000000117e-11 2.356880859999999961e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.402799999999999995e-08 2.095758019999999916e-02 2.022112850000000104e-11 2.356898719999999932e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.412799999999999919e-08 2.095758019999999916e-02 2.022119570000000106e-11 2.356880970000000025e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.422800000000000008e-08 2.095758019999999916e-02 2.022113149999999954e-11 2.356898659999999897e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.432799999999999933e-08 2.095758019999999916e-02 2.022115329999999920e-11 2.356881050000000071e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.442800000000000022e-08 2.095758019999999916e-02 2.022102919999999865e-11 2.356898500000000128e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.452799999999999946e-08 2.095758019999999916e-02 2.022117019999999926e-11 2.356881259999999869e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.462800000000000036e-08 2.095758019999999916e-02 2.022113139999999948e-11 2.356898390000000064e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.472799999999999960e-08 2.095758019999999916e-02 2.022121589999999980e-11 2.356881289999999887e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.482800000000000049e-08 2.095758019999999916e-02 2.022112340000000133e-11 2.356898269999999995e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.492799999999999974e-08 2.095758019999999916e-02 2.022113039999999891e-11 2.356881429999999967e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.502800000000000063e-08 2.095758019999999916e-02 2.022106419999999947e-11 2.356898209999999960e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.512800000000000153e-08 2.095758019999999916e-02 2.022118239999999984e-11 2.356881510000000014e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.522799999999999911e-08 2.095758019999999916e-02 2.022110020000000086e-11 2.356898069999999880e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.532800000000000001e-08 2.095758019999999916e-02 2.022117079999999961e-11 2.356881630000000083e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.542800000000000090e-08 2.095758019999999916e-02 2.022110690000000150e-11 2.356897970000000145e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.552799999999999849e-08 2.095758019999999916e-02 2.022121529999999945e-11 2.356881750000000152e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.562799999999999939e-08 2.095758019999999916e-02 2.022110670000000138e-11 2.356897910000000110e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.572800000000000028e-08 2.095758019999999916e-02 2.022112160000000029e-11 2.356881819999999869e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.582800000000000118e-08 2.095758019999999916e-02 2.022114199999999914e-11 2.356897730000000006e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.592799999999999876e-08 2.095758019999999916e-02 2.022118199999999961e-11 2.356881959999999950e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.602799999999999966e-08 2.095758019999999916e-02 2.022104530000000148e-11 2.356897629999999949e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.612800000000000055e-08 2.095758019999999916e-02 2.022120530000000014e-11 2.356882110000000037e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.622800000000000145e-08 2.095758019999999916e-02 2.022108709999999976e-11 2.356897579999999920e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.632799999999999904e-08 2.095758019999999916e-02 2.022116539999999972e-11 2.356882100000000031e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.642799999999999993e-08 2.095758019999999916e-02 2.022115020000000064e-11 2.356897469999999856e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.652800000000000083e-08 2.095758019999999916e-02 2.022116919999999869e-11 2.356882220000000100e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.662799999999999841e-08 2.095758019999999916e-02 2.022104559999999842e-11 2.356897459999999851e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.672799999999999931e-08 2.095758019999999916e-02 2.022118139999999927e-11 2.356882280000000135e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.682800000000000021e-08 2.095758019999999916e-02 2.022111949999999908e-11 2.356897310000000087e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.692800000000000110e-08 2.095758019999999916e-02 2.022118109999999909e-11 2.356882389999999875e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.702799999999999869e-08 2.095758019999999916e-02 2.022112230000000069e-11 2.356897160000000000e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.712799999999999958e-08 2.095758019999999916e-02 2.022112429999999862e-11 2.356882539999999962e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.722800000000000048e-08 2.095758019999999916e-02 2.022113330000000058e-11 2.356897109999999972e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.732800000000000137e-08 2.095758019999999916e-02 2.022122380000000113e-11 2.356882630000000014e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.742799999999999896e-08 2.095758019999999916e-02 2.022106809999999849e-11 2.356896979999999897e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.752799999999999986e-08 2.095758019999999916e-02 2.022114590000000139e-11 2.356882660000000031e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.762800000000000075e-08 2.095758019999999916e-02 2.022109229999999953e-11 2.356896959999999885e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.772800000000000165e-08 2.095758019999999916e-02 2.022120590000000049e-11 2.356882780000000100e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.782799999999999923e-08 2.095758019999999916e-02 2.022113280000000029e-11 2.356896770000000098e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.792800000000000013e-08 2.095758019999999916e-02 2.022113049999999897e-11 2.356882919999999858e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.802800000000000102e-08 2.095758019999999916e-02 2.022103629999999952e-11 2.356896760000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.812799999999999861e-08 2.095758019999999916e-02 2.022115869999999909e-11 2.356882909999999852e-11 5.655507010000000445e-01 5.985482690000000217e-01
